order_id,customer_id,order_date,status,region_code
50,294,2025-10-30 15:14:57,RETURNED,WEST
51,60,2026-06-01 15:14:57,RETURNED,WEST
52,415,2025-10-13 15:14:57,CANCELLED,NORTH
53,287,2026-01-11 15:14:57,CANCELLED,EAST
54,,2025-11-26 15:14:57,PLACED,WEST
55,177,2026-05-11 15:14:57,PLACED,WEST
56,17,2025-11-07 15:14:57,CANCELLED,EAST
57,457,2026-02-16 15:14:57,RETURNED,SOUTH
58,335,2025-10-06 15:14:57,RETURNED,WEST
59,271,2025-11-29 15:14:57,PLACED,EAST
60,238,2026-05-12 15:14:57,CANCELLED,SOUTH
61,127,2025-10-25 15:14:57,PLACED,NORTH
62,415,2026-06-17 15:14:57,PLACED,SOUTH
63,106,07-06-2026 15:14:57,RETURNED,NORTH
64,126,2026-02-28 15:14:57,RETURNED,SOUTH
65,387,2025-09-04 15:14:57,DELIVERED,SOUTH
66,418,2026-05-28 15:14:57,RETURNED,EAST
67,122,2025-10-19 15:14:57,RETURNED,SOUTH
68,212,2025-09-07 15:14:57,RETURNED,SOUTH
69,321,2026-05-18 15:14:57,DELIVERED,WEST
70,403,2026-07-29 15:14:57,SHIPPED,EAST
71,193,2026-05-09 15:14:57,SHIPPED,EAST
72,440,2026-04-01 15:14:57,RETURNED,WEST
73,496,2026-05-05 15:14:57,SHIPPED,EAST
74,105,2025-09-16 15:14:57,DELIVERED,NORTH
75,275,2025-11-12 15:14:57,CANCELLED,NORTH
76,448,2026-06-03 15:14:57,RETURNED,SOUTH
77,246,2026-01-24 15:14:57,PLACED,SOUTH
78,480,2025-10-06 15:14:57,CANCELLED,SOUTH
79,357,2025-11-19 15:14:57,SHIPPED,EAST
80,398,2026-04-02 15:14:57,DELIVERED,EAST
81,134,2026-04-18 15:14:57,CANCELLED,EAST
82,469,2026-01-14 15:14:57,RETURNED,SOUTH
83,380,2025-12-18 15:14:57,RETURNED,WEST
84,152,2026-01-22 15:14:57,RETURNED,SOUTH
85,256,2026-07-23 15:14:57,CANCELLED,WEST
86,236,2026-02-03 15:14:57,RETURNED,WEST
87,95,2026-05-11 15:14:57,PLACED,NORTH
88,430,15-07-2026 15:14:57,PLACED,WEST
89,71,2025-12-03 15:14:57,SHIPPED,NORTH
90,112,2026-02-14 15:14:57,RETURNED,WEST
91,338,2025-08-10 15:14:57,CANCELLED,NORTH
92,9,2025-12-25 15:14:57,DELIVERED,NORTH
93,258,2026-07-18 15:14:57,SHIPPED,NORTH
94,471,2025-10-22 15:14:57,RETURNED,EAST
95,418,2026-02-26 15:14:57,CANCELLED,WEST
96,290,2026-07-29 15:14:57,PLACED,NORTH
97,48,2026-02-16 15:14:57,PLACED,NORTH
98,360,2026-04-19 15:14:57,DELIVERED,NORTH
99,459,2025-08-28 15:14:57,RETURNED,WEST
100,,2025-09-14 15:14:57,DELIVERED,NORTH
101,92,15-01-2026 15:14:57,SHIPPED,SOUTH
102,386,2026-02-26 15:14:57,DELIVERED,SOUTH
103,289,2026-02-22 15:14:57,RETURNED,EAST
104,197,2025-10-17 15:14:57,PLACED,EAST
105,28,2025-12-03 15:14:57,DELIVERED,WEST
106,497,2025-08-22 15:14:57,CANCELLED,WEST
107,117,2026-02-15 15:14:57,RETURNED,WEST
108,44,2026-01-05 15:14:57,PLACED,NORTH
109,138,2026-08-06 15:14:57,SHIPPED,WEST
110,163,22-09-2025 15:14:57,DELIVERED,WEST
111,185,2025-09-28 15:14:57,SHIPPED,WEST
112,230,2026-04-26 15:14:57,PLACED,NORTH
113,182,2026-06-08 15:14:57,DELIVERED,WEST
114,7,2026-02-21 15:14:57,RETURNED,SOUTH
115,293,2026-07-23 15:14:57,SHIPPED,EAST
116,155,2025-10-20 15:14:57,CANCELLED,EAST
117,216,2025-09-15 15:14:57,SHIPPED,WEST
118,305,2026-03-29 15:14:57,DELIVERED,NORTH
119,486,2026-06-20 15:14:57,DELIVERED,WEST
120,172,2026-07-06 15:14:57,SHIPPED,EAST
121,165,2026-07-28 15:14:57,DELIVERED,SOUTH
122,494,2026-01-17 15:14:57,CANCELLED,SOUTH
123,167,2026-02-24 15:14:57,RETURNED,SOUTH
124,304,2025-11-07 15:14:57,RETURNED,NORTH
125,488,2026-08-04 15:14:57,DELIVERED,NORTH
126,420,2026-03-04 15:14:57,SHIPPED,EAST
127,124,2025-10-24 15:14:57,CANCELLED,NORTH
128,230,2026-04-09 15:14:57,RETURNED,WEST
129,,2026-02-07 15:14:57,RETURNED,NORTH
130,56,2026-07-09 15:14:57,SHIPPED,NORTH
131,289,2026-07-19 15:14:57,DELIVERED,WEST
132,,2025-12-17 15:14:57,RETURNED,SOUTH
133,229,2026-04-01 15:14:57,RETURNED,SOUTH
134,177,2026-04-11 15:14:57,CANCELLED,NORTH
135,60,2025-10-18 15:14:57,DELIVERED,WEST
136,402,2026-04-11 15:14:57,PLACED,WEST
137,370,2026-01-17 15:14:57,PLACED,NORTH
138,12,2026-07-04 15:14:57,SHIPPED,SOUTH
139,265,2025-10-27 15:14:57,CANCELLED,WEST
140,119,2026-06-25 15:14:57,CANCELLED,WEST
141,15,2025-11-16 15:14:57,CANCELLED,WEST
142,3,2025-11-20 15:14:57,PLACED,NORTH
143,410,2025-11-10 15:14:57,SHIPPED,WEST
144,59,2026-04-14 15:14:57,DELIVERED,WEST
145,313,2025-10-04 15:14:57,CANCELLED,SOUTH
146,417,2026-01-06 15:14:57,RETURNED,NORTH
147,345,2025-10-06 15:14:57,PLACED,SOUTH
148,192,2026-04-25 15:14:57,RETURNED,SOUTH
149,295,2025-11-10 15:14:57,RETURNED,SOUTH
150,285,2026-01-01 15:14:57,DELIVERED,WEST
151,318,2026-02-06 15:14:57,CANCELLED,SOUTH
152,100,2026-05-21 15:14:57,CANCELLED,WEST
153,351,2026-08-05 15:14:57,CANCELLED,SOUTH
154,43,2025-11-27 15:14:57,DELIVERED,SOUTH
155,276,2026-03-29 15:14:57,CANCELLED,NORTH
156,294,2026-05-12 15:14:57,DELIVERED,NORTH
157,390,2026-05-13 15:14:57,CANCELLED,NORTH
158,377,2025-12-11 15:14:57,PLACED,WEST
159,135,2025-09-20 15:14:57,PLACED,SOUTH
160,108,2026-06-04 15:14:57,RETURNED,WEST
161,85,2025-11-20 15:14:57,PLACED,EAST
162,273,2026-05-09 15:14:57,DELIVERED,EAST
163,294,2026-04-27 15:14:57,PLACED,SOUTH
164,493,2026-03-05 15:14:57,DELIVERED,SOUTH
165,360,2025-12-12 15:14:57,DELIVERED,SOUTH
166,390,2026-02-24 15:14:57,RETURNED,EAST
167,322,2026-03-26 15:14:57,PLACED,WEST
168,264,2026-07-28 15:14:57,DELIVERED,WEST
169,487,31-05-2026 15:14:57,PLACED,WEST
170,326,2026-02-06 15:14:57,RETURNED,WEST
171,112,2025-11-23 15:14:57,DELIVERED,EAST
172,173,2025-10-12 15:14:57,CANCELLED,EAST
173,458,31-08-2025 15:14:57,CANCELLED,NORTH
174,64,2025-10-26 15:14:57,PLACED,WEST
175,104,2025-10-13 15:14:57,DELIVERED,SOUTH
176,448,2025-12-25 15:14:57,DELIVERED,EAST
177,43,2026-07-05 15:14:57,CANCELLED,EAST
178,372,2025-12-04 15:14:57,PLACED,NORTH
179,1,2025-09-15 15:14:57,SHIPPED,WEST
180,,2026-01-29 15:14:57,CANCELLED,SOUTH
181,245,2026-02-19 15:14:57,PLACED,NORTH
182,161,2026-01-07 15:14:57,SHIPPED,SOUTH
183,36,2025-08-11 15:14:57,SHIPPED,WEST
184,180,2026-06-24 15:14:57,CANCELLED,WEST
185,441,2025-09-27 15:14:57,PLACED,WEST
186,180,2026-01-15 15:14:57,SHIPPED,EAST
187,331,2026-05-17 15:14:57,RETURNED,EAST
188,399,2025-08-20 15:14:57,DELIVERED,SOUTH
189,266,2025-11-11 15:14:57,DELIVERED,NORTH
190,402,2025-12-07 15:14:57,PLACED,SOUTH
191,256,2025-09-12 15:14:57,PLACED,EAST
192,479,2026-02-21 15:14:57,RETURNED,WEST
193,188,2025-11-03 15:14:57,PLACED,NORTH
194,301,2025-12-19 15:14:57,PLACED,WEST
195,260,2026-08-06 15:14:57,CANCELLED,WEST
196,360,2026-06-30 15:14:57,RETURNED,SOUTH
197,143,2025-09-16 15:14:57,SHIPPED,SOUTH
198,275,2026-06-03 15:14:57,PLACED,EAST
199,358,2025-12-07 15:14:57,PLACED,WEST
200,60,2026-06-14 15:14:57,SHIPPED,NORTH
201,7,01-08-2026 15:14:57,CANCELLED,EAST
202,268,2025-12-17 15:14:57,SHIPPED,EAST
203,376,2025-08-22 15:14:57,CANCELLED,EAST
204,269,2026-08-06 15:14:57,PLACED,WEST
205,234,2025-09-04 15:14:57,RETURNED,SOUTH
206,189,2025-09-28 15:14:57,PLACED,SOUTH
207,380,2025-08-29 15:14:57,PLACED,SOUTH
208,24,2026-02-19 15:14:57,SHIPPED,NORTH
209,284,2026-08-07 15:14:57,CANCELLED,SOUTH
210,165,2026-01-17 15:14:57,PLACED,EAST
211,62,2025-09-02 15:14:57,RETURNED,NORTH
212,489,2026-04-02 15:14:57,DELIVERED,EAST
213,45,2025-08-11 15:14:57,DELIVERED,EAST
214,379,2026-04-01 15:14:57,CANCELLED,SOUTH
215,376,2025-12-10 15:14:57,CANCELLED,NORTH
216,120,2026-06-28 15:14:57,PLACED,EAST
217,1,2026-02-15 15:14:57,DELIVERED,NORTH
218,106,2025-12-06 15:14:57,PLACED,SOUTH
219,365,2025-08-29 15:14:57,RETURNED,WEST
220,359,2026-03-29 15:14:57,PLACED,NORTH
221,259,2026-02-24 15:14:57,RETURNED,NORTH
222,223,2025-10-12 15:14:57,DELIVERED,EAST
223,475,2026-07-31 15:14:57,DELIVERED,EAST
224,232,2025-09-14 15:14:57,SHIPPED,NORTH
225,80,2026-03-25 15:14:57,CANCELLED,NORTH
226,275,2025-11-21 15:14:57,CANCELLED,EAST
227,437,2025-10-26 15:14:57,DELIVERED,NORTH
228,111,2026-01-21 15:14:57,SHIPPED,EAST
229,203,2026-07-19 15:14:57,SHIPPED,NORTH
230,488,2026-03-26 15:14:57,RETURNED,SOUTH
231,49,2025-10-17 15:14:57,PLACED,SOUTH
232,67,2026-02-28 15:14:57,PLACED,EAST
233,470,2025-08-18 15:14:57,SHIPPED,WEST
234,415,2026-01-23 15:14:57,CANCELLED,NORTH
235,87,2026-03-16 15:14:57,CANCELLED,WEST
236,16,2026-03-13 15:14:57,SHIPPED,SOUTH
237,141,22-10-2025 15:14:57,RETURNED,SOUTH
238,332,2026-03-05 15:14:57,CANCELLED,NORTH
239,45,2025-10-16 15:14:57,RETURNED,SOUTH
240,323,2026-05-12 15:14:57,CANCELLED,EAST
241,246,2026-04-12 15:14:57,RETURNED,EAST
242,199,2025-08-20 15:14:57,SHIPPED,NORTH
243,459,2025-12-28 15:14:57,CANCELLED,EAST
244,393,2025-12-04 15:14:57,PLACED,SOUTH
245,337,2026-05-07 15:14:57,PLACED,SOUTH
246,295,2026-02-21 15:14:57,SHIPPED,SOUTH
247,122,2026-07-30 15:14:57,RETURNED,NORTH
248,361,2026-05-24 15:14:57,RETURNED,SOUTH
249,429,2026-04-16 15:14:57,SHIPPED,WEST
250,20,2025-12-04 15:14:57,PLACED,WEST
251,1,2026-06-17 15:14:57,SHIPPED,EAST
252,368,2026-01-19 15:14:57,SHIPPED,SOUTH
253,397,2026-05-03 15:14:57,PLACED,EAST
254,361,2026-02-25 15:14:57,DELIVERED,EAST
255,166,2025-10-26 15:14:57,CANCELLED,WEST
256,333,2026-08-04 15:14:57,RETURNED,EAST
257,115,2025-11-04 15:14:57,DELIVERED,SOUTH
258,91,2026-08-01 15:14:57,CANCELLED,NORTH
259,94,2026-06-16 15:14:57,RETURNED,NORTH
260,480,2026-01-23 15:14:57,SHIPPED,EAST
261,164,2025-09-21 15:14:57,DELIVERED,WEST
262,6,2025-12-12 15:14:57,DELIVERED,EAST
263,403,07-08-2025 15:14:57,CANCELLED,WEST
264,497,2026-03-06 15:14:57,CANCELLED,EAST
265,280,2026-04-09 15:14:57,RETURNED,SOUTH
266,84,2025-08-24 15:14:57,DELIVERED,EAST
267,488,2026-01-29 15:14:57,CANCELLED,SOUTH
268,375,2025-09-23 15:14:57,RETURNED,WEST
269,,2026-07-07 15:14:57,CANCELLED,SOUTH
270,28,2025-11-20 15:14:57,CANCELLED,EAST
271,339,2025-12-06 15:14:57,CANCELLED,WEST
272,79,2025-08-08 15:14:57,DELIVERED,WEST
273,103,2025-11-20 15:14:57,DELIVERED,NORTH
274,243,2026-01-11 15:14:57,CANCELLED,WEST
275,459,2025-09-22 15:14:57,CANCELLED,SOUTH
276,190,2026-02-12 15:14:57,PLACED,EAST
277,226,2025-11-30 15:14:57,RETURNED,NORTH
278,78,2026-07-14 15:14:57,DELIVERED,WEST
279,498,2025-12-01 15:14:57,CANCELLED,WEST
280,495,2026-04-07 15:14:57,SHIPPED,WEST
281,154,07-08-2026 15:14:57,RETURNED,SOUTH
282,62,2026-03-24 15:14:57,SHIPPED,SOUTH
283,414,2025-08-28 15:14:57,CANCELLED,SOUTH
284,422,2026-06-07 15:14:57,PLACED,NORTH
285,199,2026-05-16 15:14:57,DELIVERED,WEST
286,470,2026-07-31 15:14:57,RETURNED,WEST
287,58,2025-10-21 15:14:57,RETURNED,NORTH
288,474,2025-09-27 15:14:57,RETURNED,EAST
289,450,2026-02-19 15:14:57,RETURNED,WEST
290,20,2026-03-01 15:14:57,RETURNED,WEST
291,20,2026-01-23 15:14:57,PLACED,WEST
292,472,13-02-2026 15:14:57,DELIVERED,EAST
293,144,2026-07-29 15:14:57,SHIPPED,SOUTH
294,154,2026-03-21 15:14:57,DELIVERED,EAST
295,374,2026-07-03 15:14:57,CANCELLED,SOUTH
296,468,2026-04-12 15:14:57,DELIVERED,NORTH
297,264,2025-09-09 15:14:57,RETURNED,WEST
298,70,2026-05-02 15:14:57,PLACED,SOUTH
299,99,2025-11-17 15:14:57,SHIPPED,NORTH
300,234,2026-02-07 15:14:57,DELIVERED,EAST
301,422,2026-02-26 15:14:57,PLACED,NORTH
302,124,2026-06-07 15:14:57,CANCELLED,EAST
303,177,2025-12-17 15:14:57,PLACED,EAST
304,15,2025-10-29 15:14:57,SHIPPED,SOUTH
305,332,2025-11-20 15:14:57,CANCELLED,NORTH
306,443,22-07-2026 15:14:57,SHIPPED,SOUTH
307,308,2025-11-29 15:14:57,DELIVERED,EAST
308,217,2026-02-01 15:14:57,SHIPPED,WEST
309,155,2026-06-22 15:14:57,PLACED,NORTH
310,262,2026-02-14 15:14:57,RETURNED,EAST
311,153,2026-04-10 15:14:57,DELIVERED,EAST
312,442,2026-07-08 15:14:57,DELIVERED,SOUTH
313,77,2025-12-08 15:14:57,RETURNED,WEST
314,339,2025-10-17 15:14:57,CANCELLED,EAST
315,133,2026-03-02 15:14:57,PLACED,SOUTH
316,176,2025-11-28 15:14:57,CANCELLED,EAST
317,260,2025-11-02 15:14:57,RETURNED,SOUTH
318,151,2025-10-11 15:14:57,RETURNED,SOUTH
319,485,2026-01-25 15:14:57,SHIPPED,EAST
320,115,2026-01-11 15:14:57,DELIVERED,EAST
321,134,2026-04-01 15:14:57,CANCELLED,NORTH
322,444,2026-05-31 15:14:57,PLACED,WEST
323,456,2025-10-07 15:14:57,CANCELLED,EAST
324,212,2025-10-23 15:14:57,SHIPPED,EAST
325,210,2026-03-29 15:14:57,SHIPPED,NORTH
326,250,2025-11-05 15:14:57,PLACED,NORTH
327,232,2025-11-01 15:14:57,SHIPPED,WEST
328,403,2025-09-21 15:14:57,CANCELLED,WEST
329,207,2026-04-08 15:14:57,PLACED,SOUTH
330,375,2025-08-14 15:14:57,RETURNED,SOUTH
331,10,2026-06-23 15:14:57,SHIPPED,EAST
332,160,2026-02-19 15:14:57,DELIVERED,SOUTH
333,34,2026-01-06 15:14:57,CANCELLED,EAST
334,223,2025-10-14 15:14:57,CANCELLED,EAST
335,385,01-03-2026 15:14:57,SHIPPED,SOUTH
336,109,2026-06-04 15:14:57,PLACED,EAST
337,365,2025-08-26 15:14:57,DELIVERED,NORTH
338,305,2026-07-11 15:14:57,PLACED,NORTH
339,354,2026-03-22 15:14:57,RETURNED,EAST
340,243,2025-11-20 15:14:57,PLACED,EAST
341,216,2026-07-12 15:14:57,RETURNED,SOUTH
342,215,2025-09-29 15:14:57,RETURNED,NORTH
343,145,2025-09-30 15:14:57,RETURNED,SOUTH
344,399,2026-05-01 15:14:57,DELIVERED,WEST
345,152,2026-05-14 15:14:57,SHIPPED,WEST
346,170,2025-08-13 15:14:57,PLACED,WEST
347,77,2026-04-25 15:14:57,PLACED,EAST
348,330,2026-01-05 15:14:57,PLACED,NORTH
349,417,2025-08-27 15:14:57,DELIVERED,EAST
350,219,2025-09-24 15:14:57,PLACED,NORTH
351,437,2026-07-04 15:14:57,DELIVERED,WEST
352,490,2025-09-23 15:14:57,DELIVERED,SOUTH
353,59,2026-03-28 15:14:57,CANCELLED,WEST
354,410,2025-10-31 15:14:57,PLACED,SOUTH
355,54,2026-06-05 15:14:57,RETURNED,WEST
356,93,2026-02-06 15:14:57,SHIPPED,WEST
357,472,2026-03-05 15:14:57,PLACED,EAST
358,336,2026-08-02 15:14:57,RETURNED,SOUTH
359,490,2026-01-27 15:14:57,RETURNED,NORTH
360,222,2025-12-12 15:14:57,CANCELLED,SOUTH
361,430,2026-06-16 15:14:57,SHIPPED,WEST
362,437,2025-10-30 15:14:57,CANCELLED,EAST
363,124,2025-12-27 15:14:57,SHIPPED,WEST
364,207,2025-09-16 15:14:57,RETURNED,WEST
365,46,2026-03-23 15:14:57,CANCELLED,NORTH
366,53,2025-08-25 15:14:57,PLACED,NORTH
367,406,2026-06-19 15:14:57,RETURNED,SOUTH
368,336,2026-01-28 15:14:57,PLACED,SOUTH
369,433,2026-05-20 15:14:57,RETURNED,WEST
370,367,2026-03-26 15:14:57,SHIPPED,NORTH
371,175,2026-06-27 15:14:57,DELIVERED,EAST
372,360,2025-10-30 15:14:57,CANCELLED,NORTH
373,131,2025-11-11 15:14:57,CANCELLED,SOUTH
374,235,2025-11-12 15:14:57,PLACED,WEST
375,24,2026-07-17 15:14:57,CANCELLED,WEST
376,338,2026-04-22 15:14:57,CANCELLED,NORTH
377,272,2026-05-17 15:14:57,RETURNED,WEST
378,474,2025-11-05 15:14:57,SHIPPED,SOUTH
379,54,2026-06-10 15:14:57,DELIVERED,WEST
380,215,2026-07-27 15:14:57,DELIVERED,WEST
381,494,2026-01-04 15:14:57,SHIPPED,SOUTH
382,212,2026-04-26 15:14:57,RETURNED,EAST
383,365,2026-05-17 15:14:57,SHIPPED,SOUTH
384,320,2026-07-24 15:14:57,SHIPPED,SOUTH
385,258,2026-06-29 15:14:57,PLACED,EAST
386,288,2026-05-26 15:14:57,CANCELLED,EAST
387,450,2025-08-13 15:14:57,PLACED,WEST
388,75,2025-09-04 15:14:57,SHIPPED,EAST
389,350,2025-09-07 15:14:57,DELIVERED,SOUTH
390,386,2026-02-06 15:14:57,PLACED,SOUTH
391,381,2026-02-22 15:14:57,DELIVERED,NORTH
392,475,2026-03-08 15:14:57,DELIVERED,NORTH
393,7,2025-11-18 15:14:57,CANCELLED,SOUTH
394,467,2026-08-05 15:14:57,RETURNED,SOUTH
395,398,2025-11-14 15:14:57,SHIPPED,NORTH
396,96,2026-04-27 15:14:57,PLACED,WEST
397,143,2025-10-12 15:14:57,DELIVERED,NORTH
398,170,25-10-2025 15:14:57,DELIVERED,NORTH
399,397,2026-06-18 15:14:57,DELIVERED,WEST
400,405,2026-02-06 15:14:57,DELIVERED,SOUTH
401,490,2025-09-10 15:14:57,SHIPPED,WEST
402,279,2025-09-23 15:14:57,SHIPPED,EAST
403,170,2025-11-26 15:14:57,RETURNED,WEST
404,288,05-07-2026 15:14:57,DELIVERED,WEST
405,124,2026-06-17 15:14:57,SHIPPED,NORTH
406,350,2026-02-18 15:14:57,PLACED,WEST
407,132,29-12-2025 15:14:57,RETURNED,EAST
408,264,2026-03-23 15:14:57,DELIVERED,SOUTH
409,165,2025-09-25 15:14:57,RETURNED,NORTH
410,321,2026-07-16 15:14:57,SHIPPED,WEST
411,428,2026-05-09 15:14:57,CANCELLED,NORTH
412,383,2025-08-19 15:14:57,DELIVERED,NORTH
413,45,2025-11-06 15:14:57,RETURNED,NORTH
414,295,2025-12-17 15:14:57,CANCELLED,WEST
415,222,2026-02-22 15:14:57,RETURNED,NORTH
416,329,2025-09-08 15:14:57,RETURNED,NORTH
417,359,2026-02-06 15:14:57,PLACED,EAST
418,403,2026-06-13 15:14:57,CANCELLED,WEST
419,203,2025-08-22 15:14:57,RETURNED,SOUTH
420,70,2026-05-13 15:14:57,SHIPPED,EAST
421,347,2026-07-04 15:14:57,PLACED,SOUTH
422,,2026-05-27 15:14:57,RETURNED,NORTH
423,157,2026-01-30 15:14:57,RETURNED,SOUTH
424,83,2026-06-18 15:14:57,SHIPPED,NORTH
425,93,2026-05-24 15:14:57,RETURNED,WEST
426,331,2026-01-02 15:14:57,DELIVERED,NORTH
427,102,2026-04-13 15:14:57,DELIVERED,SOUTH
428,344,2025-09-27 15:14:57,PLACED,SOUTH
429,163,2026-01-22 15:14:57,DELIVERED,SOUTH
430,290,2026-01-15 15:14:57,SHIPPED,NORTH
431,161,2025-11-28 15:14:57,CANCELLED,EAST
432,431,2026-07-20 15:14:57,CANCELLED,WEST
433,229,2026-01-10 15:14:57,PLACED,SOUTH
434,331,2025-12-28 15:14:57,SHIPPED,SOUTH
435,135,2026-06-23 15:14:57,PLACED,NORTH
436,435,2025-08-22 15:14:57,RETURNED,WEST
437,394,2025-08-25 15:14:57,RETURNED,WEST
438,335,2026-02-10 15:14:57,RETURNED,EAST
439,69,2026-04-25 15:14:57,DELIVERED,NORTH
440,340,2026-06-17 15:14:57,RETURNED,SOUTH
441,229,2026-05-23 15:14:57,SHIPPED,WEST
442,481,2025-11-27 15:14:57,SHIPPED,NORTH
443,136,2025-08-28 15:14:57,RETURNED,EAST
444,199,2026-03-27 15:14:57,PLACED,EAST
445,53,2026-04-30 15:14:57,DELIVERED,EAST
446,297,2025-11-04 15:14:57,CANCELLED,EAST
447,301,2025-09-15 15:14:57,CANCELLED,SOUTH
448,265,2026-01-30 15:14:57,CANCELLED,NORTH
449,257,2026-03-20 15:14:57,PLACED,EAST
450,109,2025-10-26 15:14:57,PLACED,SOUTH
451,213,2025-10-04 15:14:57,CANCELLED,WEST
452,108,2026-07-04 15:14:57,PLACED,SOUTH
453,23,2026-06-06 15:14:57,RETURNED,NORTH
454,457,2025-09-04 15:14:57,SHIPPED,WEST
455,307,29-06-2026 15:14:57,DELIVERED,NORTH
456,111,2026-04-05 15:14:57,SHIPPED,SOUTH
457,426,2025-10-19 15:14:57,SHIPPED,EAST
458,86,2026-01-29 15:14:57,RETURNED,NORTH
459,118,2025-10-13 15:14:57,SHIPPED,WEST
460,424,2025-09-25 15:14:57,RETURNED,NORTH
461,450,2026-04-21 15:14:57,PLACED,WEST
462,338,2026-06-11 15:14:57,PLACED,WEST
463,268,2025-08-29 15:14:57,CANCELLED,SOUTH
464,481,2026-02-18 15:14:57,RETURNED,NORTH
465,218,2026-04-08 15:14:57,PLACED,EAST
466,307,2026-03-04 15:14:57,PLACED,NORTH
467,296,30-04-2026 15:14:57,SHIPPED,EAST
468,210,2025-10-25 15:14:57,RETURNED,EAST
469,134,2026-03-11 15:14:57,RETURNED,EAST
470,349,2025-11-19 15:14:57,RETURNED,WEST
471,92,2026-05-18 15:14:57,DELIVERED,EAST
472,397,2025-10-16 15:14:57,PLACED,SOUTH
473,229,2025-10-28 15:14:57,RETURNED,WEST
474,403,2026-05-15 15:14:57,PLACED,SOUTH
475,200,2025-08-09 15:14:57,SHIPPED,WEST
476,475,2025-09-21 15:14:57,SHIPPED,EAST
477,41,2026-02-19 15:14:57,CANCELLED,EAST
478,365,2025-09-05 15:14:57,SHIPPED,WEST
479,,2026-07-09 15:14:57,RETURNED,EAST
480,,2026-06-09 15:14:57,SHIPPED,SOUTH
481,,2025-12-07 15:14:57,SHIPPED,NORTH
482,142,2026-02-03 15:14:57,CANCELLED,SOUTH
483,,2026-08-02 15:14:57,PLACED,EAST
484,372,2026-06-01 15:14:57,DELIVERED,SOUTH
485,311,2026-03-27 15:14:57,RETURNED,NORTH
486,134,2026-04-23 15:14:57,PLACED,EAST
487,175,2026-04-26 15:14:57,RETURNED,EAST
488,356,2026-02-16 15:14:57,SHIPPED,EAST
489,493,2026-07-21 15:14:57,RETURNED,NORTH
490,247,2025-09-10 15:14:57,SHIPPED,SOUTH
491,410,2026-02-03 15:14:57,PLACED,EAST
492,128,2026-02-27 15:14:57,DELIVERED,NORTH
493,284,2026-04-07 15:14:57,SHIPPED,EAST
494,94,2026-07-22 15:14:57,SHIPPED,WEST
495,378,2025-12-08 15:14:57,SHIPPED,SOUTH
496,104,2026-06-19 15:14:57,PLACED,NORTH
497,472,2026-07-12 15:14:57,PLACED,NORTH
